customer_id,age_group,city,occupation,gender,marital status,avg_income
ATQCUS1669,45+,Mumbai,Salaried Other Employees,Male,Married,41642
ATQCUS0990,35-45,Mumbai,Business Owners,Male,Married,74623
ATQCUS2677,35-45,Delhi NCR,Salaried Other Employees,Female,Married,39852
ATQCUS2671,35-45,Delhi NCR,Salaried Other Employees,Female,Married,44722
ATQCUS0030,21-24,Mumbai,Freelancers,Male,Married,27632
ATQCUS1827,45+,Bengaluru,Salaried IT Employees,Male,Married,72484
ATQCUS0585,25-34,Bengaluru,Government Employees,Male,Married,54191
ATQCUS2319,25-34,Bengaluru,Business Owners,Female,Married,70925
ATQCUS1822,45+,Bengaluru,Salaried IT Employees,Male,Married,75461
ATQCUS2035,21-24,Delhi NCR,Salaried Other Employees,Female,Married,30067
ATQCUS3421,21-24,Hyderabad,Salaried IT Employees,Male,Single,50655
ATQCUS1555,35-45,Hyderabad,Salaried Other Employees,Male,Married,40687
ATQCUS1366,35-45,Chennai,Salaried IT Employees,Male,Married,67943
ATQCUS3546,25-34,Bengaluru,Salaried Other Employees,Male,Single,39840
ATQCUS3578,25-34,Chennai,Salaried IT Employees,Male,Single,63386
ATQCUS3777,21-24,Mumbai,Salaried Other Employees,Female,Single,32404
ATQCUS0166,25-34,Mumbai,Salaried IT Employees,Male,Married,58736
ATQCUS1492,35-45,Chennai,Freelancers,Male,Married,37505
ATQCUS2304,25-34,Bengaluru,Salaried Other Employees,Female,Married,38052
ATQCUS2878,35-45,Chennai,Government Employees,Female,Married,57861
ATQCUS2750,35-45,Bengaluru,Salaried Other Employees,Female,Married,40732
ATQCUS2731,35-45,Bengaluru,Salaried IT Employees,Female,Married,69789
ATQCUS1332,35-45,Bengaluru,Freelancers,Male,Married,36701
ATQCUS3592,25-34,Chennai,Salaried Other Employees,Male,Single,37016
ATQCUS2151,25-34,Mumbai,Business Owners,Female,Married,71358
ATQCUS2789,35-45,Chennai,Salaried IT Employees,Female,Married,63309
ATQCUS3715,35-45,Hyderabad,Business Owners,Male,Single,75403
ATQCUS1896,45+,Bengaluru,Government Employees,Male,Married,62678
ATQCUS1751,45+,Delhi NCR,Salaried IT Employees,Male,Married,71593
ATQCUS2990,45+,Mumbai,Business Owners,Female,Married,86600
ATQCUS0088,21-24,Chennai,Salaried IT Employees,Male,Married,46705
ATQCUS0348,25-34,Delhi NCR,Salaried IT Employees,Male,Married,64873
ATQCUS3206,21-24,Mumbai,Business Owners,Male,Single,53338
ATQCUS1432,35-45,Chennai,Salaried Other Employees,Male,Married,43114
ATQCUS3865,21-24,Bengaluru,Government Employees,Female,Single,39637
ATQCUS3828,21-24,Delhi NCR,Business Owners,Female,Single,52142
ATQCUS1212,35-45,Bengaluru,Salaried IT Employees,Male,Married,62959
ATQCUS3989,25-34,Chennai,Salaried Other Employees,Female,Single,41656
ATQCUS3801,21-24,Mumbai,Government Employees,Female,Single,39668
ATQCUS2514,25-34,Hyderabad,Government Employees,Female,Married,50588
ATQCUS1091,35-45,Delhi NCR,Salaried IT Employees,Male,Married,68554
ATQCUS0446,25-34,Delhi NCR,Government Employees,Male,Married,52764
ATQCUS0940,35-45,Mumbai,Salaried IT Employees,Male,Married,64442
ATQCUS2560,35-45,Mumbai,Salaried IT Employees,Female,Married,70240
ATQCUS0285,25-34,Mumbai,Freelancers,Male,Married,33368
ATQCUS1500,35-45,Chennai,Freelancers,Male,Married,34914
ATQCUS0318,25-34,Delhi NCR,Salaried IT Employees,Male,Married,61878
ATQCUS0715,25-34,Chennai,Freelancers,Male,Married,33294
ATQCUS3144,21-24,Mumbai,Salaried IT Employees,Male,Single,48123
ATQCUS3516,25-34,Delhi NCR,Salaried Other Employees,Male,Single,37721
ATQCUS2551,35-45,Mumbai,Salaried IT Employees,Female,Married,69966
ATQCUS3397,21-24,Chennai,Freelancers,Male,Single,26830
ATQCUS1954,45+,Hyderabad,Salaried IT Employees,Male,Married,75669
ATQCUS1364,35-45,Chennai,Salaried IT Employees,Male,Married,63265
ATQCUS1372,35-45,Chennai,Salaried IT Employees,Male,Married,67336
ATQCUS1573,35-45,Hyderabad,Salaried Other Employees,Male,Married,43098
ATQCUS3587,25-34,Chennai,Salaried Other Employees,Male,Single,38393
ATQCUS1248,35-45,Bengaluru,Salaried IT Employees,Male,Married,66595
ATQCUS1606,35-45,Hyderabad,Freelancers,Male,Married,39044
ATQCUS1378,35-45,Chennai,Salaried IT Employees,Male,Married,67513
ATQCUS0352,25-34,Delhi NCR,Salaried IT Employees,Male,Married,62417
ATQCUS3087,45+,Bengaluru,Government Employees,Female,Married,62772
ATQCUS2577,35-45,Mumbai,Salaried IT Employees,Female,Married,67885
ATQCUS1702,45+,Mumbai,Business Owners,Male,Married,77081
ATQCUS3413,21-24,Hyderabad,Salaried IT Employees,Male,Single,48157
ATQCUS0259,25-34,Mumbai,Freelancers,Male,Married,33036
ATQCUS0017,21-24,Mumbai,Salaried Other Employees,Male,Married,29195
ATQCUS0807,25-34,Hyderabad,Salaried Other Employees,Male,Married,37585
ATQCUS0721,25-34,Chennai,Freelancers,Male,Married,35438
ATQCUS3803,21-24,Mumbai,Government Employees,Female,Single,40797
ATQCUS3769,21-24,Mumbai,Salaried Other Employees,Female,Single,31651
ATQCUS0170,25-34,Mumbai,Salaried IT Employees,Male,Married,63997
ATQCUS2022,21-24,Mumbai,Business Owners,Female,Married,52520
ATQCUS0189,25-34,Mumbai,Salaried Other Employees,Male,Married,39093
ATQCUS2929,35-45,Hyderabad,Salaried Other Employees,Female,Married,42633
ATQCUS2445,25-34,Chennai,Government Employees,Female,Married,53433
ATQCUS2644,35-45,Delhi NCR,Salaried IT Employees,Female,Married,64643
ATQCUS0118,21-24,Hyderabad,Business Owners,Male,Married,57105
ATQCUS0803,25-34,Hyderabad,Salaried Other Employees,Male,Married,37677
ATQCUS3025,45+,Delhi NCR,Salaried Other Employees,Female,Married,45796
ATQCUS1773,45+,Delhi NCR,Salaried Other Employees,Male,Married,40533
ATQCUS2655,35-45,Delhi NCR,Salaried IT Employees,Female,Married,70402
ATQCUS2573,35-45,Mumbai,Salaried IT Employees,Female,Married,65564
ATQCUS1268,35-45,Bengaluru,Salaried Other Employees,Male,Married,43251
ATQCUS2866,35-45,Chennai,Freelancers,Female,Married,35826
ATQCUS1617,35-45,Hyderabad,Freelancers,Male,Married,37094
ATQCUS3956,25-34,Delhi NCR,Freelancers,Female,Single,33087
ATQCUS0767,25-34,Chennai,Government Employees,Male,Married,51370
ATQCUS3184,21-24,Mumbai,Salaried Other Employees,Male,Single,28857
ATQCUS3262,21-24,Delhi NCR,Salaried IT Employees,Male,Single,48293
ATQCUS1197,35-45,Delhi NCR,Freelancers,Male,Married,39415
ATQCUS3746,21-24,Mumbai,Salaried IT Employees,Female,Single,50656
ATQCUS0059,21-24,Delhi NCR,Freelancers,Male,Married,25583
ATQCUS1385,35-45,Chennai,Salaried IT Employees,Male,Married,62525
ATQCUS0732,25-34,Chennai,Freelancers,Male,Married,35199
ATQCUS1631,35-45,Hyderabad,Freelancers,Male,Married,37205
ATQCUS1685,45+,Mumbai,Business Owners,Male,Married,81727
ATQCUS0798,25-34,Hyderabad,Salaried IT Employees,Male,Married,64082
ATQCUS1791,45+,Delhi NCR,Business Owners,Male,Married,77975
ATQCUS3195,21-24,Mumbai,Salaried Other Employees,Male,Single,30616
ATQCUS1526,35-45,Hyderabad,Salaried IT Employees,Male,Married,67537
ATQCUS1635,35-45,Hyderabad,Freelancers,Male,Married,37096
ATQCUS0028,21-24,Mumbai,Business Owners,Male,Married,53116
ATQCUS1545,35-45,Hyderabad,Salaried IT Employees,Male,Married,66155
ATQCUS1818,45+,Bengaluru,Salaried IT Employees,Male,Married,65502
ATQCUS1340,35-45,Bengaluru,Government Employees,Male,Married,57836
ATQCUS2421,25-34,Chennai,Business Owners,Female,Married,70539
ATQCUS0575,25-34,Bengaluru,Freelancers,Male,Married,33748
ATQCUS1223,35-45,Bengaluru,Salaried IT Employees,Male,Married,63129
ATQCUS2297,25-34,Bengaluru,Salaried IT Employees,Female,Married,64071
ATQCUS0906,35-45,Mumbai,Salaried IT Employees,Male,Married,66792
ATQCUS2250,25-34,Delhi NCR,Business Owners,Female,Married,68472
ATQCUS2797,35-45,Chennai,Salaried IT Employees,Female,Married,64933
ATQCUS2230,25-34,Delhi NCR,Salaried Other Employees,Female,Married,37242
ATQCUS1227,35-45,Bengaluru,Salaried IT Employees,Male,Married,69459
ATQCUS2352,25-34,Chennai,Salaried IT Employees,Female,Married,64823
ATQCUS2829,35-45,Chennai,Salaried Other Employees,Female,Married,42943
ATQCUS3721,35-45,Hyderabad,Freelancers,Male,Single,36145
ATQCUS2607,35-45,Mumbai,Business Owners,Female,Married,71642
ATQCUS2973,45+,Mumbai,Salaried IT Employees,Female,Married,66358
ATQCUS3685,35-45,Bengaluru,Business Owners,Male,Single,74261
ATQCUS1247,35-45,Bengaluru,Salaried IT Employees,Male,Married,63393
ATQCUS2317,25-34,Bengaluru,Business Owners,Female,Married,72061
ATQCUS1992,45+,Hyderabad,Freelancers,Male,Married,38837
ATQCUS3226,21-24,Mumbai,Freelancers,Male,Single,28105
ATQCUS3191,21-24,Mumbai,Salaried Other Employees,Male,Single,30704
ATQCUS1639,35-45,Hyderabad,Government Employees,Male,Married,58756
ATQCUS3843,21-24,Bengaluru,Salaried IT Employees,Female,Single,45231
ATQCUS2308,25-34,Bengaluru,Salaried Other Employees,Female,Married,39863
ATQCUS0419,25-34,Delhi NCR,Freelancers,Male,Married,35223
ATQCUS0162,25-34,Mumbai,Salaried IT Employees,Male,Married,59120
ATQCUS3079,45+,Bengaluru,Freelancers,Female,Married,41318
ATQCUS2378,25-34,Chennai,Salaried IT Employees,Female,Married,63357
ATQCUS3389,21-24,Chennai,Business Owners,Male,Single,54685
ATQCUS3101,45+,Chennai,Salaried Other Employees,Female,Married,41879
ATQCUS1719,45+,Mumbai,Business Owners,Male,Married,79624
ATQCUS1793,45+,Delhi NCR,Business Owners,Male,Married,76108
ATQCUS1857,45+,Bengaluru,Business Owners,Male,Married,80407
ATQCUS0919,35-45,Mumbai,Salaried IT Employees,Male,Married,67773
ATQCUS2836,35-45,Chennai,Salaried Other Employees,Female,Married,40631
ATQCUS2203,25-34,Delhi NCR,Salaried IT Employees,Female,Married,62081
ATQCUS0896,35-45,Mumbai,Salaried IT Employees,Male,Married,68442
ATQCUS1619,35-45,Hyderabad,Freelancers,Male,Married,36131
ATQCUS2959,35-45,Hyderabad,Government Employees,Female,Married,56991
ATQCUS1061,35-45,Mumbai,Government Employees,Male,Married,59703
ATQCUS1109,35-45,Delhi NCR,Salaried Other Employees,Male,Married,42937
ATQCUS2362,25-34,Chennai,Salaried IT Employees,Female,Married,59797
ATQCUS3960,25-34,Bengaluru,Salaried IT Employees,Female,Single,62116
ATQCUS3668,35-45,Delhi NCR,Salaried IT Employees,Male,Single,65197
ATQCUS0629,25-34,Chennai,Salaried IT Employees,Male,Married,63577
ATQCUS3135,45+,Hyderabad,Government Employees,Female,Married,58268
ATQCUS2205,25-34,Delhi NCR,Salaried IT Employees,Female,Married,64370
ATQCUS2518,25-34,Hyderabad,Government Employees,Female,Married,54331
ATQCUS0200,25-34,Mumbai,Salaried Other Employees,Male,Married,36218
ATQCUS2912,35-45,Hyderabad,Salaried IT Employees,Female,Married,68952
ATQCUS3448,25-34,Mumbai,Salaried IT Employees,Male,Single,64327
ATQCUS0939,35-45,Mumbai,Salaried IT Employees,Male,Married,66455
ATQCUS2804,35-45,Chennai,Salaried IT Employees,Female,Married,67844
ATQCUS3032,45+,Delhi NCR,Business Owners,Female,Married,76767
ATQCUS0838,25-34,Hyderabad,Business Owners,Male,Married,66027
ATQCUS1666,45+,Mumbai,Salaried IT Employees,Male,Married,69129
ATQCUS2559,35-45,Mumbai,Salaried IT Employees,Female,Married,67008
ATQCUS2802,35-45,Chennai,Salaried IT Employees,Female,Married,67761
ATQCUS1138,35-45,Delhi NCR,Salaried Other Employees,Male,Married,38734
ATQCUS3774,21-24,Mumbai,Salaried Other Employees,Female,Single,32602
ATQCUS2309,25-34,Bengaluru,Salaried Other Employees,Female,Married,35782
ATQCUS1427,35-45,Chennai,Salaried Other Employees,Male,Married,43072
ATQCUS1964,45+,Hyderabad,Salaried Other Employees,Male,Married,44984
ATQCUS2244,25-34,Delhi NCR,Business Owners,Female,Married,67799
ATQCUS1602,35-45,Hyderabad,Freelancers,Male,Married,39561
ATQCUS1312,35-45,Bengaluru,Freelancers,Male,Married,39283
ATQCUS0192,25-34,Mumbai,Salaried Other Employees,Male,Married,37924
ATQCUS2896,35-45,Hyderabad,Salaried IT Employees,Female,Married,66122
ATQCUS1513,35-45,Chennai,Government Employees,Male,Married,55361
ATQCUS1624,35-45,Hyderabad,Freelancers,Male,Married,37527
ATQCUS1387,35-45,Chennai,Salaried IT Employees,Male,Married,64060
ATQCUS2095,25-34,Mumbai,Salaried IT Employees,Female,Married,64954
ATQCUS1194,35-45,Delhi NCR,Freelancers,Male,Married,35877
ATQCUS3527,25-34,Delhi NCR,Freelancers,Male,Single,34760
ATQCUS0029,21-24,Mumbai,Business Owners,Male,Married,54613
ATQCUS2798,35-45,Chennai,Salaried IT Employees,Female,Married,64181
ATQCUS1509,35-45,Chennai,Government Employees,Male,Married,53149
ATQCUS2894,35-45,Hyderabad,Salaried IT Employees,Female,Married,70228
ATQCUS2913,35-45,Hyderabad,Salaried IT Employees,Female,Married,63913
ATQCUS1475,35-45,Chennai,Freelancers,Male,Married,35520
ATQCUS2465,25-34,Hyderabad,Salaried IT Employees,Female,Married,61733
ATQCUS2812,35-45,Chennai,Salaried IT Employees,Female,Married,68375
ATQCUS2333,25-34,Bengaluru,Freelancers,Female,Married,35155
ATQCUS0503,25-34,Bengaluru,Salaried Other Employees,Male,Married,40257
ATQCUS0361,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37579
ATQCUS2467,25-34,Hyderabad,Salaried IT Employees,Female,Married,61591
ATQCUS3094,45+,Chennai,Salaried IT Employees,Female,Married,65420
ATQCUS3696,35-45,Chennai,Salaried Other Employees,Male,Single,42028
ATQCUS2622,35-45,Mumbai,Freelancers,Female,Married,38529
ATQCUS3579,25-34,Chennai,Salaried IT Employees,Male,Single,62749
ATQCUS1362,35-45,Chennai,Salaried IT Employees,Male,Married,66632
ATQCUS1068,35-45,Delhi NCR,Salaried IT Employees,Male,Married,69464
ATQCUS0671,25-34,Chennai,Salaried Other Employees,Male,Married,37613
ATQCUS0187,25-34,Mumbai,Salaried Other Employees,Male,Married,39300
ATQCUS3814,21-24,Delhi NCR,Salaried IT Employees,Female,Single,44925
ATQCUS2331,25-34,Bengaluru,Freelancers,Female,Married,36106
ATQCUS0265,25-34,Mumbai,Freelancers,Male,Married,35056
ATQCUS2758,35-45,Bengaluru,Business Owners,Female,Married,72347
ATQCUS2457,25-34,Hyderabad,Salaried IT Employees,Female,Married,62042
ATQCUS3724,45+,Mumbai,Salaried Other Employees,Male,Single,41537
ATQCUS0781,25-34,Hyderabad,Salaried IT Employees,Male,Married,60249
ATQCUS0559,25-34,Bengaluru,Freelancers,Male,Married,35767
ATQCUS2982,45+,Mumbai,Salaried Other Employees,Female,Married,46889
ATQCUS2775,35-45,Bengaluru,Government Employees,Female,Married,55506
ATQCUS0674,25-34,Chennai,Salaried Other Employees,Male,Married,36237
ATQCUS0805,25-34,Hyderabad,Salaried Other Employees,Male,Married,38771
ATQCUS2627,35-45,Mumbai,Freelancers,Female,Married,36847
ATQCUS1267,35-45,Bengaluru,Salaried Other Employees,Male,Married,41505
ATQCUS2420,25-34,Chennai,Business Owners,Female,Married,66256
ATQCUS3625,25-34,Hyderabad,Salaried IT Employees,Male,Single,60873
ATQCUS2332,25-34,Bengaluru,Freelancers,Female,Married,35238
ATQCUS2964,45+,Mumbai,Salaried IT Employees,Female,Married,70570
ATQCUS3636,25-34,Hyderabad,Business Owners,Male,Single,67113
ATQCUS3343,21-24,Bengaluru,Freelancers,Male,Single,26316
ATQCUS1469,35-45,Chennai,Freelancers,Male,Married,34611
ATQCUS0163,25-34,Mumbai,Salaried IT Employees,Male,Married,58558
ATQCUS1792,45+,Delhi NCR,Business Owners,Male,Married,72245
ATQCUS1986,45+,Hyderabad,Business Owners,Male,Married,76197
ATQCUS2161,25-34,Mumbai,Freelancers,Female,Married,35694
ATQCUS1060,35-45,Mumbai,Government Employees,Male,Married,59180
ATQCUS2740,35-45,Bengaluru,Salaried Other Employees,Female,Married,38849
ATQCUS1450,35-45,Chennai,Business Owners,Male,Married,79083
ATQCUS0867,25-34,Hyderabad,Freelancers,Male,Married,33019
ATQCUS1850,45+,Bengaluru,Business Owners,Male,Married,73432
ATQCUS3204,21-24,Mumbai,Business Owners,Male,Single,51122
ATQCUS3434,21-24,Hyderabad,Business Owners,Male,Single,51058
ATQCUS1477,35-45,Chennai,Freelancers,Male,Married,35524
ATQCUS1028,35-45,Mumbai,Freelancers,Male,Married,37667
ATQCUS1946,45+,Chennai,Freelancers,Male,Married,40243
ATQCUS2943,35-45,Hyderabad,Freelancers,Female,Married,34426
ATQCUS0441,25-34,Delhi NCR,Freelancers,Male,Married,33749
ATQCUS2570,35-45,Mumbai,Salaried IT Employees,Female,Married,65261
ATQCUS0634,25-34,Chennai,Salaried IT Employees,Male,Married,63633
ATQCUS2856,35-45,Chennai,Business Owners,Female,Married,67954
ATQCUS3928,25-34,Mumbai,Salaried Other Employees,Female,Single,39249
ATQCUS2711,35-45,Delhi NCR,Government Employees,Female,Married,53296
ATQCUS3994,25-34,Chennai,Salaried Other Employees,Female,Single,39039
ATQCUS1823,45+,Bengaluru,Salaried IT Employees,Male,Married,68964
ATQCUS3693,35-45,Chennai,Salaried IT Employees,Male,Single,68805
ATQCUS0770,25-34,Hyderabad,Salaried IT Employees,Male,Married,59193
ATQCUS3411,21-24,Hyderabad,Salaried IT Employees,Male,Single,50695
ATQCUS1201,35-45,Delhi NCR,Freelancers,Male,Married,37219
ATQCUS2701,35-45,Delhi NCR,Freelancers,Female,Married,37303
ATQCUS3643,25-34,Hyderabad,Freelancers,Male,Single,34051
ATQCUS1814,45+,Bengaluru,Salaried IT Employees,Male,Married,65686
ATQCUS0564,25-34,Bengaluru,Freelancers,Male,Married,34763
ATQCUS3537,25-34,Bengaluru,Salaried IT Employees,Male,Single,61735
ATQCUS3797,21-24,Mumbai,Freelancers,Female,Single,25332
ATQCUS1929,45+,Chennai,Business Owners,Male,Married,73566
ATQCUS1046,35-45,Mumbai,Freelancers,Male,Married,38027
ATQCUS0250,25-34,Mumbai,Business Owners,Male,Married,66268
ATQCUS1392,35-45,Chennai,Salaried IT Employees,Male,Married,69911
ATQCUS0819,25-34,Hyderabad,Salaried Other Employees,Male,Married,41461
ATQCUS0465,25-34,Bengaluru,Salaried IT Employees,Male,Married,62124
ATQCUS1119,35-45,Delhi NCR,Salaried Other Employees,Male,Married,42280
ATQCUS2743,35-45,Bengaluru,Salaried Other Employees,Female,Married,43141
ATQCUS3030,45+,Delhi NCR,Salaried Other Employees,Female,Married,46913
ATQCUS0592,25-34,Bengaluru,Government Employees,Male,Married,51657
ATQCUS1921,45+,Chennai,Salaried Other Employees,Male,Married,41500
ATQCUS2796,35-45,Chennai,Salaried IT Employees,Female,Married,61006
ATQCUS0849,25-34,Hyderabad,Business Owners,Male,Married,66986
ATQCUS3065,45+,Bengaluru,Salaried Other Employees,Female,Married,42488
ATQCUS2148,25-34,Mumbai,Business Owners,Female,Married,65062
ATQCUS3322,21-24,Bengaluru,Salaried Other Employees,Male,Single,29468
ATQCUS1536,35-45,Hyderabad,Salaried IT Employees,Male,Married,68640
ATQCUS0197,25-34,Mumbai,Salaried Other Employees,Male,Married,37926
ATQCUS0498,25-34,Bengaluru,Salaried Other Employees,Male,Married,35920
ATQCUS3659,35-45,Mumbai,Business Owners,Male,Single,79356
ATQCUS0861,25-34,Hyderabad,Freelancers,Male,Married,33617
ATQCUS1430,35-45,Chennai,Salaried Other Employees,Male,Married,45340
ATQCUS2197,25-34,Delhi NCR,Salaried IT Employees,Female,Married,61799
ATQCUS1691,45+,Mumbai,Business Owners,Male,Married,74711
ATQCUS2460,25-34,Hyderabad,Salaried IT Employees,Female,Married,65529
ATQCUS1377,35-45,Chennai,Salaried IT Employees,Male,Married,69460
ATQCUS1270,35-45,Bengaluru,Salaried Other Employees,Male,Married,41466
ATQCUS2766,35-45,Bengaluru,Freelancers,Female,Married,40181
ATQCUS0444,25-34,Delhi NCR,Government Employees,Male,Married,51859
ATQCUS2729,35-45,Bengaluru,Salaried IT Employees,Female,Married,61626
ATQCUS3062,45+,Bengaluru,Salaried Other Employees,Female,Married,45150
ATQCUS2697,35-45,Delhi NCR,Freelancers,Female,Married,34070
ATQCUS2930,35-45,Hyderabad,Salaried Other Employees,Female,Married,40962
ATQCUS2032,21-24,Delhi NCR,Salaried IT Employees,Female,Married,49403
ATQCUS0333,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60280
ATQCUS3771,21-24,Mumbai,Salaried Other Employees,Female,Single,30566
ATQCUS3393,21-24,Chennai,Freelancers,Male,Single,26702
ATQCUS0151,25-34,Mumbai,Salaried IT Employees,Male,Married,65775
ATQCUS2989,45+,Mumbai,Salaried Other Employees,Female,Married,39555
ATQCUS0909,35-45,Mumbai,Salaried IT Employees,Male,Married,61642
ATQCUS1498,35-45,Chennai,Freelancers,Male,Married,35439
ATQCUS1663,45+,Mumbai,Salaried IT Employees,Male,Married,66919
ATQCUS3457,25-34,Mumbai,Salaried IT Employees,Male,Single,62155
ATQCUS3126,45+,Hyderabad,Salaried Other Employees,Female,Married,42303
ATQCUS3185,21-24,Mumbai,Salaried Other Employees,Male,Single,29535
ATQCUS1286,35-45,Bengaluru,Business Owners,Male,Married,73445
ATQCUS0675,25-34,Chennai,Salaried Other Employees,Male,Married,41116
ATQCUS3173,21-24,Mumbai,Salaried IT Employees,Male,Single,47355
ATQCUS0829,25-34,Hyderabad,Business Owners,Male,Married,72601
ATQCUS1649,45+,Mumbai,Salaried IT Employees,Male,Married,74629
ATQCUS1862,45+,Bengaluru,Business Owners,Male,Married,73384
ATQCUS2119,25-34,Mumbai,Salaried Other Employees,Female,Married,39379
ATQCUS1275,35-45,Bengaluru,Business Owners,Male,Married,70160
ATQCUS2191,25-34,Delhi NCR,Salaried IT Employees,Female,Married,60582
ATQCUS1320,35-45,Bengaluru,Freelancers,Male,Married,39073
ATQCUS2513,25-34,Hyderabad,Government Employees,Female,Married,50774
ATQCUS0092,21-24,Chennai,Salaried IT Employees,Male,Married,46704
ATQCUS3634,25-34,Hyderabad,Business Owners,Male,Single,69444
ATQCUS0743,25-34,Chennai,Freelancers,Male,Married,36479
ATQCUS2499,25-34,Hyderabad,Business Owners,Female,Married,64731
ATQCUS3287,21-24,Delhi NCR,Business Owners,Male,Single,54503
ATQCUS1417,35-45,Chennai,Salaried Other Employees,Male,Married,41689
ATQCUS1232,35-45,Bengaluru,Salaried IT Employees,Male,Married,64397
ATQCUS2952,35-45,Hyderabad,Freelancers,Female,Married,39712
ATQCUS0622,25-34,Chennai,Salaried IT Employees,Male,Married,61656
ATQCUS1318,35-45,Bengaluru,Freelancers,Male,Married,35008
ATQCUS1864,45+,Bengaluru,Business Owners,Male,Married,85082
ATQCUS2105,25-34,Mumbai,Salaried IT Employees,Female,Married,60281
ATQCUS2902,35-45,Hyderabad,Salaried IT Employees,Female,Married,63851
ATQCUS3745,21-24,Mumbai,Salaried IT Employees,Female,Single,47773
ATQCUS1260,35-45,Bengaluru,Salaried Other Employees,Male,Married,40736
ATQCUS2221,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63276
ATQCUS2001,21-24,Mumbai,Salaried IT Employees,Female,Married,48966
ATQCUS3719,35-45,Hyderabad,Freelancers,Male,Single,37259
ATQCUS0932,35-45,Mumbai,Salaried IT Employees,Male,Married,65106
ATQCUS1456,35-45,Chennai,Business Owners,Male,Married,78621
ATQCUS2056,21-24,Chennai,Salaried IT Employees,Female,Married,47604
ATQCUS0773,25-34,Hyderabad,Salaried IT Employees,Male,Married,60391
ATQCUS1206,35-45,Delhi NCR,Government Employees,Male,Married,58174
ATQCUS0276,25-34,Mumbai,Freelancers,Male,Married,36398
ATQCUS0981,35-45,Mumbai,Salaried Other Employees,Male,Married,41736
ATQCUS0483,25-34,Bengaluru,Salaried IT Employees,Male,Married,62382
ATQCUS0502,25-34,Bengaluru,Salaried Other Employees,Male,Married,38514
ATQCUS3574,25-34,Chennai,Salaried IT Employees,Male,Single,60610
ATQCUS2884,35-45,Chennai,Government Employees,Female,Married,55930
ATQCUS3493,25-34,Mumbai,Government Employees,Male,Single,49436
ATQCUS1468,35-45,Chennai,Freelancers,Male,Married,35486
ATQCUS2142,25-34,Mumbai,Business Owners,Female,Married,66942
ATQCUS3461,25-34,Mumbai,Salaried IT Employees,Male,Single,64534
ATQCUS1289,35-45,Bengaluru,Business Owners,Male,Married,73577
ATQCUS3405,21-24,Chennai,Government Employees,Male,Single,42178
ATQCUS2192,25-34,Delhi NCR,Salaried IT Employees,Female,Married,60963
ATQCUS2939,35-45,Hyderabad,Business Owners,Female,Married,78905
ATQCUS3744,21-24,Mumbai,Salaried IT Employees,Female,Single,47959
ATQCUS3628,25-34,Hyderabad,Salaried Other Employees,Male,Single,38541
ATQCUS3280,21-24,Delhi NCR,Business Owners,Male,Single,54423
ATQCUS0882,25-34,Hyderabad,Government Employees,Male,Married,50770
ATQCUS2287,25-34,Bengaluru,Salaried IT Employees,Female,Married,59869
ATQCUS3505,25-34,Delhi NCR,Salaried IT Employees,Male,Single,66256
ATQCUS0196,25-34,Mumbai,Salaried Other Employees,Male,Married,38516
ATQCUS0625,25-34,Chennai,Salaried IT Employees,Male,Married,60762
ATQCUS3550,25-34,Bengaluru,Business Owners,Male,Single,65539
ATQCUS2346,25-34,Bengaluru,Government Employees,Female,Married,54587
ATQCUS0153,25-34,Mumbai,Salaried IT Employees,Male,Married,64136
ATQCUS2601,35-45,Mumbai,Salaried Other Employees,Female,Married,43973
ATQCUS3681,35-45,Bengaluru,Salaried Other Employees,Male,Single,43218
ATQCUS1881,45+,Bengaluru,Freelancers,Male,Married,40658
ATQCUS0407,25-34,Delhi NCR,Business Owners,Male,Married,70404
ATQCUS3670,35-45,Delhi NCR,Salaried Other Employees,Male,Single,40662
ATQCUS3519,25-34,Delhi NCR,Salaried Other Employees,Male,Single,37467
ATQCUS0949,35-45,Mumbai,Salaried Other Employees,Male,Married,40258
ATQCUS0135,25-34,Mumbai,Salaried IT Employees,Male,Married,63042
ATQCUS3633,25-34,Hyderabad,Business Owners,Male,Single,68788
ATQCUS0400,25-34,Delhi NCR,Business Owners,Male,Married,69837
ATQCUS3869,21-24,Chennai,Salaried IT Employees,Female,Single,46072
ATQCUS1123,35-45,Delhi NCR,Salaried Other Employees,Male,Married,41493
ATQCUS3086,45+,Bengaluru,Government Employees,Female,Married,58618
ATQCUS0247,25-34,Mumbai,Business Owners,Male,Married,70018
ATQCUS3580,25-34,Chennai,Salaried IT Employees,Male,Single,59012
ATQCUS0835,25-34,Hyderabad,Business Owners,Male,Married,66982
ATQCUS2337,25-34,Bengaluru,Freelancers,Female,Married,36001
ATQCUS0356,25-34,Delhi NCR,Salaried IT Employees,Male,Married,59921
ATQCUS3780,21-24,Mumbai,Salaried Other Employees,Female,Single,30231
ATQCUS1879,45+,Bengaluru,Freelancers,Male,Married,41094
ATQCUS1276,35-45,Bengaluru,Business Owners,Male,Married,74455
ATQCUS2542,35-45,Mumbai,Salaried IT Employees,Female,Married,67929
ATQCUS0435,25-34,Delhi NCR,Freelancers,Male,Married,35386
ATQCUS3381,21-24,Chennai,Salaried Other Employees,Male,Single,30521
